datetime,inflow_cfs,outflow_cfs
7/2/2017,3115,4000
7/3/2017,3087,3512
7/4/2017,3247,3494
7/5/2017,2866,3502
7/6/2017,2728,3505
7/7/2017,2968,3497
7/8/2017,2699,3473
7/9/2017,2649,2156
7/10/2017,2298,2052
7/11/2017,2114,2536
7/12/2017,1843,2371
7/13/2017,1667,2265
7/14/2017,1689,2181
7/15/2017,1672,2234
7/16/2017,1587,2148
7/17/2017,1498,2130
7/18/2017,1322,2058
7/19/2017,1197,2316
7/20/2017,1151,2198
7/21/2017,1111,2262
7/22/2017,1044,2297
7/23/2017,1077,2153
7/24/2017,1118,1985
7/25/2017,1146,2116
7/26/2017,1071,2419
7/27/2017,910,2497
7/28/2017,836,2040
7/29/2017,734,2075
7/30/2017,734,2071
7/31/2017,695,1962
8/1/2017,677,2009
8/2/2017,674,2174
8/3/2017,663,2226
8/4/2017,848,2036
8/5/2017,865,2118
8/6/2017,1270,2047
8/7/2017,883,1794
8/8/2017,684,2032
8/9/2017,568,2149
8/10/2017,559,2070
8/11/2017,559,1871
8/12/2017,447,1882
8/13/2017,172,2038
8/14/2017,397,1991
8/15/2017,371,1895
8/16/2017,438,1694
8/17/2017,374,1727
8/18/2017,416,1766
8/19/2017,388,1801
8/20/2017,370,1780
8/21/2017,422,1697
8/22/2017,341,1679
8/23/2017,375,1645
8/24/2017,286,1715
8/25/2017,319,1583
8/26/2017,290,1842
8/27/2017,291,1741
8/28/2017,240,1751
8/29/2017,303,1810
8/30/2017,263,2054
8/31/2017,215,2095
9/1/2017,229,2294
9/2/2017,245,2207
9/3/2017,198,2154
9/4/2017,221,2012
9/5/2017,285,2071
9/6/2017,0,2107
9/7/2017,233,2161
9/8/2017,237,2095
9/9/2017,224,2046
9/10/2017,174,2175
9/11/2017,166,2006
9/12/2017,172,2129
9/13/2017,266,2062
9/14/2017,226,2139
9/15/2017,241,2116
9/16/2017,210,2049
9/17/2017,206,1978
9/18/2017,141,2117
9/19/2017,137,2136
9/20/2017,172,2104
9/21/2017,255,1766
9/22/2017,267,1478
9/23/2017,198,1613
9/24/2017,215,1538
9/25/2017,0,1497
9/26/2017,193,1654
9/27/2017,227,1800
9/28/2017,166,2083
9/29/2017,214,2007
9/30/2017,190,2150
10/1/2017,167,2063
10/2/2017,173,1975
10/3/2017,130,2097
10/4/2017,138,2154
10/5/2017,151,2074
